id,category
NEWS_29478,1
NEWS_29479,2
NEWS_29480,3
NEWS_29481,3
NEWS_29482,5
NEWS_29483,3
NEWS_29484,4
NEWS_29485,1
NEWS_29486,2
NEWS_29487,2
NEWS_29488,1
NEWS_29489,3
NEWS_29490,1
NEWS_29491,2
NEWS_29492,2
NEWS_29493,3
NEWS_29494,4
NEWS_29495,3
NEWS_29496,1
NEWS_29497,3
NEWS_29498,2
NEWS_29499,2
NEWS_29500,2
NEWS_29501,1
NEWS_29502,2
NEWS_29503,3
NEWS_29504,2
NEWS_29505,0
NEWS_29506,0
NEWS_29507,3
NEWS_29508,1
NEWS_29509,1
NEWS_29510,1
NEWS_29511,3
NEWS_29512,1
NEWS_29513,3
NEWS_29514,2
NEWS_29515,3
NEWS_29516,2
NEWS_29517,4
NEWS_29518,2
NEWS_29519,2
NEWS_29520,0
NEWS_29521,0
NEWS_29522,2
NEWS_29523,0
NEWS_29524,2
NEWS_29525,1
NEWS_29526,0
NEWS_29527,2
NEWS_29528,5
NEWS_29529,4
NEWS_29530,4
NEWS_29531,5
NEWS_29532,1
NEWS_29533,0
NEWS_29534,3
NEWS_29535,0
NEWS_29536,3
NEWS_29537,4
NEWS_29538,2
NEWS_29539,1
NEWS_29540,3
NEWS_29541,2
NEWS_29542,0
NEWS_29543,0
NEWS_29544,2
NEWS_29545,1
NEWS_29546,0
NEWS_29547,1
NEWS_29548,3
NEWS_29549,0
NEWS_29550,3
NEWS_29551,5
NEWS_29552,1
NEWS_29553,4
NEWS_29554,2
NEWS_29555,2
NEWS_29556,0
NEWS_29557,2
NEWS_29558,0
NEWS_29559,3
NEWS_29560,3
NEWS_29561,1
NEWS_29562,0
NEWS_29563,0
NEWS_29564,1
NEWS_29565,1
NEWS_29566,3
NEWS_29567,3
NEWS_29568,3
NEWS_29569,3
NEWS_29570,3
NEWS_29571,2
NEWS_29572,0
NEWS_29573,3
NEWS_29574,4
NEWS_29575,1
NEWS_29576,1
NEWS_29577,2
NEWS_29578,3
NEWS_29579,1
NEWS_29580,2
NEWS_29581,4
NEWS_29582,4
NEWS_29583,2
NEWS_29584,1
NEWS_29585,2
NEWS_29586,2
NEWS_29587,0
NEWS_29588,2
NEWS_29589,2
NEWS_29590,5
NEWS_29591,0
NEWS_29592,3
NEWS_29593,0
NEWS_29594,0
NEWS_29595,0
NEWS_29596,0
NEWS_29597,4
NEWS_29598,3
NEWS_29599,4
NEWS_29600,2
NEWS_29601,3
NEWS_29602,4
NEWS_29603,0
NEWS_29604,2
NEWS_29605,4
NEWS_29606,4
NEWS_29607,3
NEWS_29608,4
NEWS_29609,2
NEWS_29610,1
NEWS_29611,1
NEWS_29612,3
NEWS_29613,2
NEWS_29614,3
NEWS_29615,4
NEWS_29616,0
NEWS_29617,3
NEWS_29618,2
NEWS_29619,3
NEWS_29620,3
NEWS_29621,3
NEWS_29622,4
NEWS_29623,1
NEWS_29624,3
NEWS_29625,1
NEWS_29626,2
NEWS_29627,2
NEWS_29628,3
NEWS_29629,1
NEWS_29630,1
NEWS_29631,4
NEWS_29632,4
NEWS_29633,4
NEWS_29634,0
NEWS_29635,1
NEWS_29636,1
NEWS_29637,2
NEWS_29638,3
NEWS_29639,2
NEWS_29640,1
NEWS_29641,4
NEWS_29642,1
NEWS_29643,4
NEWS_29644,2
NEWS_29645,3
NEWS_29646,4
NEWS_29647,1
NEWS_29648,2
NEWS_29649,0
NEWS_29650,4
NEWS_29651,1
NEWS_29652,3
NEWS_29653,3
NEWS_29654,5
NEWS_29655,3
NEWS_29656,3
NEWS_29657,2
NEWS_29658,2
NEWS_29659,5
NEWS_29660,3
NEWS_29661,2
NEWS_29662,2
NEWS_29663,3
NEWS_29664,3
NEWS_29665,0
NEWS_29666,4
NEWS_29667,0
NEWS_29668,1
NEWS_29669,1
NEWS_29670,0
NEWS_29671,4
NEWS_29672,3
NEWS_29673,3
NEWS_29674,3
NEWS_29675,1
NEWS_29676,4
NEWS_29677,4
NEWS_29678,2
NEWS_29679,2
NEWS_29680,1
NEWS_29681,4
NEWS_29682,5
NEWS_29683,0
NEWS_29684,2
NEWS_29685,3
NEWS_29686,2
NEWS_29687,3
NEWS_29688,3
NEWS_29689,3
NEWS_29690,3
NEWS_29691,2
NEWS_29692,4
NEWS_29693,4
NEWS_29694,2
NEWS_29695,0
NEWS_29696,0
NEWS_29697,3
NEWS_29698,4
NEWS_29699,2
NEWS_29700,2
NEWS_29701,0
NEWS_29702,2
NEWS_29703,2
NEWS_29704,3
NEWS_29705,2
NEWS_29706,2
NEWS_29707,1
NEWS_29708,5
NEWS_29709,4
NEWS_29710,3
NEWS_29711,2
NEWS_29712,0
NEWS_29713,3
NEWS_29714,1
NEWS_29715,2
NEWS_29716,2
NEWS_29717,1
NEWS_29718,2
NEWS_29719,2
NEWS_29720,4
NEWS_29721,2
NEWS_29722,3
NEWS_29723,3
NEWS_29724,4
NEWS_29725,3
NEWS_29726,2
NEWS_29727,4
NEWS_29728,4
NEWS_29729,1
NEWS_29730,1
NEWS_29731,2
NEWS_29732,1
NEWS_29733,2
NEWS_29734,3
NEWS_29735,4
NEWS_29736,5
NEWS_29737,4
NEWS_29738,2
NEWS_29739,2
NEWS_29740,1
NEWS_29741,2
NEWS_29742,3
NEWS_29743,2
NEWS_29744,4
NEWS_29745,0
NEWS_29746,1
NEWS_29747,2
NEWS_29748,2
NEWS_29749,4
NEWS_29750,3
NEWS_29751,2
NEWS_29752,3
NEWS_29753,2
NEWS_29754,4
NEWS_29755,3
NEWS_29756,0
NEWS_29757,0
NEWS_29758,3
NEWS_29759,1
NEWS_29760,2
NEWS_29761,1
NEWS_29762,0
NEWS_29763,1
NEWS_29764,0
NEWS_29765,5
NEWS_29766,3
NEWS_29767,2
NEWS_29768,0
NEWS_29769,2
NEWS_29770,3
NEWS_29771,3
NEWS_29772,3
NEWS_29773,1
NEWS_29774,5
NEWS_29775,2
NEWS_29776,2
NEWS_29777,4
NEWS_29778,3
NEWS_29779,1
NEWS_29780,5
NEWS_29781,2
NEWS_29782,0
NEWS_29783,2
NEWS_29784,4
NEWS_29785,2
NEWS_29786,1
NEWS_29787,1
NEWS_29788,1
NEWS_29789,4
NEWS_29790,1
NEWS_29791,4
NEWS_29792,1
NEWS_29793,2
NEWS_29794,2
NEWS_29795,1
NEWS_29796,2
NEWS_29797,3
NEWS_29798,1
NEWS_29799,4
NEWS_29800,2
NEWS_29801,4
NEWS_29802,2
NEWS_29803,1
NEWS_29804,0
NEWS_29805,2
NEWS_29806,3
NEWS_29807,0
NEWS_29808,2
NEWS_29809,1
NEWS_29810,2
NEWS_29811,3
NEWS_29812,4
NEWS_29813,2
NEWS_29814,1
NEWS_29815,1
NEWS_29816,0
NEWS_29817,5
NEWS_29818,0
NEWS_29819,0
NEWS_29820,2
NEWS_29821,3
NEWS_29822,3
NEWS_29823,2
NEWS_29824,4
NEWS_29825,2
NEWS_29826,2
NEWS_29827,2
NEWS_29828,1
NEWS_29829,3
NEWS_29830,0
NEWS_29831,4
NEWS_29832,4
NEWS_29833,3
NEWS_29834,4
NEWS_29835,1
NEWS_29836,3
NEWS_29837,2
NEWS_29838,1
NEWS_29839,2
NEWS_29840,4
NEWS_29841,2
NEWS_29842,3
NEWS_29843,5
NEWS_29844,2
NEWS_29845,2
NEWS_29846,0
NEWS_29847,1
NEWS_29848,1
NEWS_29849,2
NEWS_29850,2
NEWS_29851,3
NEWS_29852,0
NEWS_29853,3
NEWS_29854,0
NEWS_29855,4
NEWS_29856,4
NEWS_29857,0
NEWS_29858,0
NEWS_29859,0
NEWS_29860,2
NEWS_29861,2
NEWS_29862,2
NEWS_29863,2
NEWS_29864,0
NEWS_29865,4
NEWS_29866,2
NEWS_29867,0
NEWS_29868,2
NEWS_29869,3
NEWS_29870,0
NEWS_29871,5
NEWS_29872,1
NEWS_29873,1
NEWS_29874,3
NEWS_29875,0
NEWS_29876,1
NEWS_29877,2
NEWS_29878,0
NEWS_29879,3
NEWS_29880,1
NEWS_29881,2
NEWS_29882,0
NEWS_29883,2
NEWS_29884,0
NEWS_29885,2
NEWS_29886,3
NEWS_29887,2
NEWS_29888,3
NEWS_29889,4
NEWS_29890,2
NEWS_29891,3
NEWS_29892,1
NEWS_29893,0
NEWS_29894,0
NEWS_29895,1
NEWS_29896,2
NEWS_29897,4
NEWS_29898,0
NEWS_29899,4
NEWS_29900,3
NEWS_29901,4
NEWS_29902,0
NEWS_29903,1
NEWS_29904,4
NEWS_29905,4
NEWS_29906,4
NEWS_29907,1
NEWS_29908,1
NEWS_29909,1
NEWS_29910,2
NEWS_29911,5
NEWS_29912,2
NEWS_29913,5
NEWS_29914,2
NEWS_29915,4
NEWS_29916,0
NEWS_29917,4
NEWS_29918,2
NEWS_29919,0
NEWS_29920,2
NEWS_29921,0
NEWS_29922,3
NEWS_29923,2
NEWS_29924,2
NEWS_29925,4
NEWS_29926,2
NEWS_29927,4
NEWS_29928,2
NEWS_29929,2
NEWS_29930,4
NEWS_29931,3
NEWS_29932,2
NEWS_29933,2
NEWS_29934,4
NEWS_29935,0
NEWS_29936,5
NEWS_29937,4
NEWS_29938,2
NEWS_29939,0
NEWS_29940,4
NEWS_29941,0
NEWS_29942,2
NEWS_29943,0
NEWS_29944,2
NEWS_29945,4
NEWS_29946,2
NEWS_29947,3
NEWS_29948,2
NEWS_29949,0
NEWS_29950,1
NEWS_29951,1
NEWS_29952,0
NEWS_29953,2
NEWS_29954,1
NEWS_29955,3
NEWS_29956,0
NEWS_29957,1
NEWS_29958,4
NEWS_29959,3
NEWS_29960,2
NEWS_29961,2
NEWS_29962,0
NEWS_29963,2
NEWS_29964,0
NEWS_29965,2
NEWS_29966,1
NEWS_29967,4
NEWS_29968,2
NEWS_29969,3
NEWS_29970,2
NEWS_29971,2
NEWS_29972,2
NEWS_29973,4
NEWS_29974,2
NEWS_29975,2
NEWS_29976,0
NEWS_29977,2
NEWS_29978,2
NEWS_29979,5
NEWS_29980,4
NEWS_29981,3
NEWS_29982,2
NEWS_29983,0
NEWS_29984,3
NEWS_29985,1
NEWS_29986,0
NEWS_29987,1
NEWS_29988,0
NEWS_29989,3
NEWS_29990,1
NEWS_29991,2
NEWS_29992,1
NEWS_29993,2
NEWS_29994,0
NEWS_29995,0
NEWS_29996,3
NEWS_29997,1
NEWS_29998,0
NEWS_29999,1
NEWS_30000,2
NEWS_30001,2
NEWS_30002,0
NEWS_30003,4
NEWS_30004,0
NEWS_30005,3
NEWS_30006,2
NEWS_30007,1
NEWS_30008,2
NEWS_30009,4
NEWS_30010,3
NEWS_30011,2
NEWS_30012,1
NEWS_30013,2
NEWS_30014,0
NEWS_30015,4
NEWS_30016,5
NEWS_30017,1
NEWS_30018,2
NEWS_30019,1
NEWS_30020,3
NEWS_30021,0
NEWS_30022,0
NEWS_30023,1
NEWS_30024,4
NEWS_30025,4
NEWS_30026,1
NEWS_30027,2
NEWS_30028,4
NEWS_30029,0
NEWS_30030,1
NEWS_30031,4
NEWS_30032,0
NEWS_30033,1
NEWS_30034,3
NEWS_30035,1
NEWS_30036,4
NEWS_30037,2
NEWS_30038,2
NEWS_30039,1
NEWS_30040,0
NEWS_30041,2
NEWS_30042,1
NEWS_30043,1
NEWS_30044,1
NEWS_30045,1
NEWS_30046,0
NEWS_30047,0
NEWS_30048,5
NEWS_30049,2
NEWS_30050,0
NEWS_30051,4
NEWS_30052,5
NEWS_30053,1
NEWS_30054,0
NEWS_30055,2
NEWS_30056,4
NEWS_30057,1
NEWS_30058,2
NEWS_30059,2
NEWS_30060,4
NEWS_30061,4
NEWS_30062,3
NEWS_30063,1
NEWS_30064,4
NEWS_30065,2
NEWS_30066,1
NEWS_30067,2
NEWS_30068,3
NEWS_30069,4
NEWS_30070,3
NEWS_30071,2
NEWS_30072,5
NEWS_30073,0
NEWS_30074,3
NEWS_30075,2
NEWS_30076,0
NEWS_30077,2
NEWS_30078,4
NEWS_30079,2
NEWS_30080,2
NEWS_30081,2
NEWS_30082,4
NEWS_30083,3
NEWS_30084,5
NEWS_30085,4
NEWS_30086,4
NEWS_30087,2
NEWS_30088,1
NEWS_30089,1
NEWS_30090,3
NEWS_30091,4
NEWS_30092,3
NEWS_30093,3
NEWS_30094,2
NEWS_30095,2
NEWS_30096,0
NEWS_30097,2
NEWS_30098,2
NEWS_30099,2
NEWS_30100,2
NEWS_30101,0
NEWS_30102,4
NEWS_30103,3
NEWS_30104,4
NEWS_30105,2
NEWS_30106,0
NEWS_30107,1
NEWS_30108,2
NEWS_30109,4
NEWS_30110,4
NEWS_30111,0
NEWS_30112,2
NEWS_30113,3
NEWS_30114,1
NEWS_30115,4
NEWS_30116,2
NEWS_30117,2
NEWS_30118,4
NEWS_30119,4
NEWS_30120,2
NEWS_30121,1
NEWS_30122,2
NEWS_30123,2
NEWS_30124,2
NEWS_30125,1
NEWS_30126,0
NEWS_30127,4
NEWS_30128,3
NEWS_30129,3
NEWS_30130,2
NEWS_30131,1
NEWS_30132,0
NEWS_30133,2
NEWS_30134,4
NEWS_30135,1
NEWS_30136,2
NEWS_30137,0
NEWS_30138,0
NEWS_30139,2
NEWS_30140,4
NEWS_30141,2
NEWS_30142,2
NEWS_30143,0
NEWS_30144,0
NEWS_30145,1
NEWS_30146,3
NEWS_30147,3
NEWS_30148,3
NEWS_30149,0
NEWS_30150,0
NEWS_30151,3
NEWS_30152,0
NEWS_30153,1
NEWS_30154,0
NEWS_30155,4
NEWS_30156,3
NEWS_30157,1
NEWS_30158,2
NEWS_30159,1
NEWS_30160,4
NEWS_30161,2
NEWS_30162,0
NEWS_30163,5
NEWS_30164,0
NEWS_30165,1
NEWS_30166,1
NEWS_30167,0
NEWS_30168,4
NEWS_30169,0
NEWS_30170,1
NEWS_30171,3
NEWS_30172,2
NEWS_30173,3
NEWS_30174,1
NEWS_30175,5
NEWS_30176,4
NEWS_30177,3
NEWS_30178,2
NEWS_30179,0
NEWS_30180,4
NEWS_30181,3
NEWS_30182,3
NEWS_30183,1
NEWS_30184,1
NEWS_30185,2
NEWS_30186,2
NEWS_30187,2
NEWS_30188,1
NEWS_30189,2
NEWS_30190,2
NEWS_30191,4
NEWS_30192,3
NEWS_30193,2
NEWS_30194,4
NEWS_30195,3
NEWS_30196,3
NEWS_30197,2
NEWS_30198,3
NEWS_30199,4
NEWS_30200,0
NEWS_30201,1
NEWS_30202,0
NEWS_30203,3
NEWS_30204,4
NEWS_30205,4
NEWS_30206,3
NEWS_30207,2
NEWS_30208,0
NEWS_30209,5
NEWS_30210,0
NEWS_30211,2
NEWS_30212,5
NEWS_30213,0
NEWS_30214,1
NEWS_30215,1
NEWS_30216,3
NEWS_30217,2
NEWS_30218,4
NEWS_30219,3
NEWS_30220,1
NEWS_30221,3
NEWS_30222,3
NEWS_30223,4
NEWS_30224,4
NEWS_30225,2
NEWS_30226,1
NEWS_30227,4
NEWS_30228,2
NEWS_30229,2
NEWS_30230,1
NEWS_30231,2
NEWS_30232,2
NEWS_30233,1
NEWS_30234,4
NEWS_30235,2
NEWS_30236,0
NEWS_30237,1
NEWS_30238,1
NEWS_30239,1
NEWS_30240,4
NEWS_30241,2
NEWS_30242,2
NEWS_30243,1
NEWS_30244,5
NEWS_30245,2
NEWS_30246,1
NEWS_30247,1
NEWS_30248,3
NEWS_30249,3
NEWS_30250,0
NEWS_30251,1
NEWS_30252,1
NEWS_30253,2
NEWS_30254,3
NEWS_30255,2
NEWS_30256,2
NEWS_30257,0
NEWS_30258,2
NEWS_30259,3
NEWS_30260,0
NEWS_30261,2
NEWS_30262,4
NEWS_30263,1
NEWS_30264,0
NEWS_30265,4
NEWS_30266,2
NEWS_30267,2
NEWS_30268,3
NEWS_30269,1
NEWS_30270,2
NEWS_30271,5
NEWS_30272,0
NEWS_30273,1
NEWS_30274,1
NEWS_30275,1
NEWS_30276,5
NEWS_30277,0
NEWS_30278,2
NEWS_30279,3
NEWS_30280,2
NEWS_30281,4
NEWS_30282,4
NEWS_30283,2
NEWS_30284,3
NEWS_30285,0
NEWS_30286,4
NEWS_30287,4
NEWS_30288,2
NEWS_30289,1
NEWS_30290,4
NEWS_30291,4
NEWS_30292,4
NEWS_30293,1
NEWS_30294,1
NEWS_30295,2
NEWS_30296,2
NEWS_30297,0
NEWS_30298,3
NEWS_30299,2
NEWS_30300,4
NEWS_30301,2
NEWS_30302,2
NEWS_30303,2
NEWS_30304,2
NEWS_30305,4
NEWS_30306,5
NEWS_30307,2
NEWS_30308,0
NEWS_30309,2
NEWS_30310,3
NEWS_30311,2
NEWS_30312,5
NEWS_30313,3
NEWS_30314,1
NEWS_30315,2
NEWS_30316,2
NEWS_30317,0
NEWS_30318,0
NEWS_30319,1
NEWS_30320,1
NEWS_30321,4
NEWS_30322,1
NEWS_30323,2
NEWS_30324,2
NEWS_30325,1
NEWS_30326,4
NEWS_30327,0
NEWS_30328,0
NEWS_30329,1
NEWS_30330,2
NEWS_30331,4
NEWS_30332,1
NEWS_30333,3
NEWS_30334,0
NEWS_30335,0
NEWS_30336,4
NEWS_30337,2
NEWS_30338,0
NEWS_30339,4
NEWS_30340,0
NEWS_30341,5
NEWS_30342,3
NEWS_30343,1
NEWS_30344,5
NEWS_30345,1
NEWS_30346,1
NEWS_30347,0
NEWS_30348,4
NEWS_30349,2
NEWS_30350,1
NEWS_30351,1
NEWS_30352,1
NEWS_30353,2
NEWS_30354,1
NEWS_30355,4
NEWS_30356,2
NEWS_30357,1
NEWS_30358,1
NEWS_30359,2
NEWS_30360,3
NEWS_30361,0
NEWS_30362,1
NEWS_30363,1
NEWS_30364,0
NEWS_30365,0
NEWS_30366,0
NEWS_30367,3
NEWS_30368,2
NEWS_30369,1
NEWS_30370,2
NEWS_30371,4
NEWS_30372,3
NEWS_30373,2
NEWS_30374,1
NEWS_30375,2
NEWS_30376,0
NEWS_30377,1
NEWS_30378,1
NEWS_30379,0
NEWS_30380,1
NEWS_30381,0
NEWS_30382,3
NEWS_30383,3
NEWS_30384,1
NEWS_30385,2
NEWS_30386,2
NEWS_30387,3
NEWS_30388,0
NEWS_30389,2
NEWS_30390,1
NEWS_30391,2
NEWS_30392,0
NEWS_30393,2
NEWS_30394,3
NEWS_30395,3
NEWS_30396,4
NEWS_30397,3
NEWS_30398,2
NEWS_30399,2
NEWS_30400,4
NEWS_30401,3
NEWS_30402,3
NEWS_30403,0
NEWS_30404,1
NEWS_30405,5
NEWS_30406,3
NEWS_30407,2
NEWS_30408,2
NEWS_30409,2
NEWS_30410,2
NEWS_30411,2
NEWS_30412,1
NEWS_30413,2
NEWS_30414,3
NEWS_30415,3
NEWS_30416,1
NEWS_30417,4
NEWS_30418,2
NEWS_30419,2
NEWS_30420,1
NEWS_30421,2
NEWS_30422,0
NEWS_30423,0
NEWS_30424,4
NEWS_30425,1
NEWS_30426,0
NEWS_30427,1
NEWS_30428,2
NEWS_30429,1
NEWS_30430,2
NEWS_30431,3
NEWS_30432,4
NEWS_30433,2
NEWS_30434,3
NEWS_30435,2
NEWS_30436,3
NEWS_30437,2
NEWS_30438,3
NEWS_30439,2
NEWS_30440,2
NEWS_30441,0
NEWS_30442,0
NEWS_30443,2
NEWS_30444,3
NEWS_30445,2
NEWS_30446,3
NEWS_30447,3
NEWS_30448,3
NEWS_30449,3
NEWS_30450,1
NEWS_30451,1
NEWS_30452,3
NEWS_30453,1
NEWS_30454,1
NEWS_30455,3
NEWS_30456,3
NEWS_30457,2
NEWS_30458,3
NEWS_30459,0
NEWS_30460,5
NEWS_30461,1
NEWS_30462,4
NEWS_30463,2
NEWS_30464,3
NEWS_30465,2
NEWS_30466,2
NEWS_30467,4
NEWS_30468,1
NEWS_30469,3
NEWS_30470,5
NEWS_30471,0
NEWS_30472,1
NEWS_30473,1
NEWS_30474,0
NEWS_30475,3
NEWS_30476,3
NEWS_30477,3
NEWS_30478,3
NEWS_30479,2
NEWS_30480,4
NEWS_30481,1
NEWS_30482,1
NEWS_30483,4
NEWS_30484,0
NEWS_30485,4
NEWS_30486,4
NEWS_30487,3
NEWS_30488,0
NEWS_30489,1
NEWS_30490,1
NEWS_30491,5
NEWS_30492,1
NEWS_30493,0
NEWS_30494,2
NEWS_30495,3
NEWS_30496,4
NEWS_30497,2
NEWS_30498,5
NEWS_30499,5
NEWS_30500,3
NEWS_30501,3
NEWS_30502,5
NEWS_30503,0
NEWS_30504,2
NEWS_30505,1
NEWS_30506,1
NEWS_30507,3
NEWS_30508,3
NEWS_30509,4
NEWS_30510,2
NEWS_30511,3
NEWS_30512,3
NEWS_30513,4
NEWS_30514,0
NEWS_30515,2
NEWS_30516,2
NEWS_30517,4
NEWS_30518,0
NEWS_30519,2
NEWS_30520,3
NEWS_30521,0
NEWS_30522,2
NEWS_30523,1
NEWS_30524,3
NEWS_30525,1
NEWS_30526,2
NEWS_30527,1
NEWS_30528,3
NEWS_30529,0
NEWS_30530,5
NEWS_30531,4
NEWS_30532,4
NEWS_30533,3
NEWS_30534,3
NEWS_30535,2
NEWS_30536,1
NEWS_30537,3
NEWS_30538,3
NEWS_30539,2
NEWS_30540,0
NEWS_30541,2
NEWS_30542,4
NEWS_30543,4
NEWS_30544,2
NEWS_30545,3
NEWS_30546,2
NEWS_30547,1
NEWS_30548,5
NEWS_30549,1
NEWS_30550,1
NEWS_30551,3
NEWS_30552,1
NEWS_30553,0
NEWS_30554,1
NEWS_30555,5
NEWS_30556,0
NEWS_30557,4
NEWS_30558,4
NEWS_30559,1
NEWS_30560,3
NEWS_30561,1
NEWS_30562,1
NEWS_30563,0
NEWS_30564,2
NEWS_30565,4
NEWS_30566,1
NEWS_30567,5
NEWS_30568,3
NEWS_30569,3
NEWS_30570,1
NEWS_30571,2
NEWS_30572,3
NEWS_30573,0
NEWS_30574,1
NEWS_30575,3
NEWS_30576,3
NEWS_30577,2
NEWS_30578,2
NEWS_30579,1
NEWS_30580,0
NEWS_30581,0
NEWS_30582,2
NEWS_30583,4
NEWS_30584,5
NEWS_30585,4
NEWS_30586,1
NEWS_30587,2
NEWS_30588,3
NEWS_30589,4
NEWS_30590,5
NEWS_30591,2
NEWS_30592,4
NEWS_30593,4
NEWS_30594,0
NEWS_30595,4
NEWS_30596,2
NEWS_30597,5
NEWS_30598,1
NEWS_30599,2
NEWS_30600,2
NEWS_30601,3
NEWS_30602,2
NEWS_30603,2
NEWS_30604,2
NEWS_30605,4
NEWS_30606,0
NEWS_30607,0
NEWS_30608,2
NEWS_30609,1
NEWS_30610,2
NEWS_30611,1
NEWS_30612,4
NEWS_30613,0
NEWS_30614,4
NEWS_30615,2
NEWS_30616,1
NEWS_30617,2
NEWS_30618,1
NEWS_30619,1
NEWS_30620,1
NEWS_30621,0
NEWS_30622,2
NEWS_30623,0
NEWS_30624,1
NEWS_30625,1
NEWS_30626,4
NEWS_30627,2
NEWS_30628,5
NEWS_30629,4
NEWS_30630,4
NEWS_30631,0
NEWS_30632,0
NEWS_30633,2
NEWS_30634,3
NEWS_30635,2
NEWS_30636,1
NEWS_30637,1
NEWS_30638,4
NEWS_30639,4
NEWS_30640,0
NEWS_30641,3
NEWS_30642,2
NEWS_30643,2
NEWS_30644,1
NEWS_30645,4
NEWS_30646,4
NEWS_30647,3
NEWS_30648,0
NEWS_30649,1
NEWS_30650,2
NEWS_30651,0
NEWS_30652,2
NEWS_30653,3
NEWS_30654,3
NEWS_30655,2
NEWS_30656,1
NEWS_30657,3
NEWS_30658,1
NEWS_30659,2
NEWS_30660,3
NEWS_30661,1
NEWS_30662,1
NEWS_30663,2
NEWS_30664,1
NEWS_30665,1
NEWS_30666,3
NEWS_30667,2
NEWS_30668,5
NEWS_30669,0
NEWS_30670,2
NEWS_30671,2
NEWS_30672,2
NEWS_30673,1
NEWS_30674,3
NEWS_30675,3
NEWS_30676,1
NEWS_30677,1
NEWS_30678,2
NEWS_30679,2
NEWS_30680,3
NEWS_30681,1
NEWS_30682,0
NEWS_30683,3
NEWS_30684,2
NEWS_30685,0
NEWS_30686,3
NEWS_30687,0
NEWS_30688,1
NEWS_30689,0
NEWS_30690,4
NEWS_30691,1
NEWS_30692,2
NEWS_30693,3
NEWS_30694,0
NEWS_30695,4
NEWS_30696,2
NEWS_30697,2
NEWS_30698,3
NEWS_30699,2
NEWS_30700,4
NEWS_30701,0
NEWS_30702,0
NEWS_30703,0
NEWS_30704,2
NEWS_30705,3
NEWS_30706,4
NEWS_30707,1
NEWS_30708,2
NEWS_30709,1
NEWS_30710,2
NEWS_30711,3
NEWS_30712,4
NEWS_30713,2
NEWS_30714,3
NEWS_30715,2
NEWS_30716,4
NEWS_30717,5
NEWS_30718,4
NEWS_30719,1
NEWS_30720,4
NEWS_30721,4
NEWS_30722,0
NEWS_30723,0
NEWS_30724,0
NEWS_30725,2
NEWS_30726,2
NEWS_30727,3
NEWS_30728,0
NEWS_30729,2
NEWS_30730,2
NEWS_30731,0
NEWS_30732,0
NEWS_30733,4
NEWS_30734,1
NEWS_30735,2
NEWS_30736,3
NEWS_30737,2
NEWS_30738,2
NEWS_30739,3
NEWS_30740,3
NEWS_30741,5
NEWS_30742,5
NEWS_30743,2
NEWS_30744,0
NEWS_30745,0
NEWS_30746,3
NEWS_30747,4
NEWS_30748,1
NEWS_30749,2
NEWS_30750,5
NEWS_30751,1
NEWS_30752,3
NEWS_30753,3
NEWS_30754,1
NEWS_30755,4
NEWS_30756,1
NEWS_30757,0
NEWS_30758,2
NEWS_30759,1
NEWS_30760,2
NEWS_30761,4
NEWS_30762,2
NEWS_30763,2
NEWS_30764,2
NEWS_30765,2
NEWS_30766,5
NEWS_30767,3
NEWS_30768,3
NEWS_30769,3
NEWS_30770,5
NEWS_30771,2
NEWS_30772,3
NEWS_30773,0
NEWS_30774,3
NEWS_30775,2
NEWS_30776,3
NEWS_30777,4
NEWS_30778,0
NEWS_30779,5
NEWS_30780,3
NEWS_30781,2
NEWS_30782,3
NEWS_30783,4
NEWS_30784,0
NEWS_30785,1
NEWS_30786,3
NEWS_30787,0
NEWS_30788,1
NEWS_30789,1
NEWS_30790,3
NEWS_30791,2
NEWS_30792,2
NEWS_30793,4
NEWS_30794,3
NEWS_30795,4
NEWS_30796,2
NEWS_30797,2
NEWS_30798,2
NEWS_30799,0
NEWS_30800,2
NEWS_30801,4
NEWS_30802,3
NEWS_30803,4
NEWS_30804,1
NEWS_30805,1
NEWS_30806,3
NEWS_30807,2
NEWS_30808,3
NEWS_30809,0
NEWS_30810,3
NEWS_30811,1
NEWS_30812,0
NEWS_30813,4
NEWS_30814,2
NEWS_30815,1
NEWS_30816,3
NEWS_30817,4
NEWS_30818,3
NEWS_30819,4
NEWS_30820,0
NEWS_30821,0
NEWS_30822,0
NEWS_30823,0
NEWS_30824,2
NEWS_30825,3
NEWS_30826,0
NEWS_30827,1
NEWS_30828,0
NEWS_30829,0
NEWS_30830,3
NEWS_30831,2
NEWS_30832,1
NEWS_30833,0
NEWS_30834,5
NEWS_30835,2
NEWS_30836,4
NEWS_30837,2
NEWS_30838,2
NEWS_30839,1
NEWS_30840,3
NEWS_30841,2
NEWS_30842,3
NEWS_30843,1
NEWS_30844,2
NEWS_30845,0
NEWS_30846,0
NEWS_30847,2
NEWS_30848,0
NEWS_30849,4
NEWS_30850,5
NEWS_30851,4
NEWS_30852,3
NEWS_30853,4
NEWS_30854,3
NEWS_30855,2
NEWS_30856,2
NEWS_30857,3
NEWS_30858,4
NEWS_30859,3
NEWS_30860,3
NEWS_30861,0
NEWS_30862,4
NEWS_30863,2
NEWS_30864,4
NEWS_30865,3
NEWS_30866,2
NEWS_30867,3
NEWS_30868,0
NEWS_30869,2
NEWS_30870,1
NEWS_30871,1
NEWS_30872,3
NEWS_30873,1
NEWS_30874,3
NEWS_30875,0
NEWS_30876,2
