id,category
NEWS_31288,1
NEWS_31289,2
NEWS_31290,1
NEWS_31291,0
NEWS_31292,0
NEWS_31293,4
NEWS_31294,1
NEWS_31295,3
NEWS_31296,2
NEWS_31297,5
NEWS_31298,1
NEWS_31299,2
NEWS_31300,1
NEWS_31301,5
NEWS_31302,2
NEWS_31303,3
NEWS_31304,4
NEWS_31305,3
NEWS_31306,4
NEWS_31307,0
NEWS_31308,1
NEWS_31309,0
NEWS_31310,3
NEWS_31311,4
NEWS_31312,1
NEWS_31313,1
NEWS_31314,3
NEWS_31315,5
NEWS_31316,0
NEWS_31317,3
NEWS_31318,1
NEWS_31319,0
NEWS_31320,1
NEWS_31321,3
NEWS_31322,2
NEWS_31323,3
NEWS_31324,5
NEWS_31325,0
NEWS_31326,0
NEWS_31327,1
NEWS_31328,2
NEWS_31329,4
NEWS_31330,0
NEWS_31331,1
NEWS_31332,5
NEWS_31333,1
NEWS_31334,0
NEWS_31335,4
NEWS_31336,4
NEWS_31337,3
NEWS_31338,1
NEWS_31339,1
NEWS_31340,2
NEWS_31341,2
NEWS_31342,1
NEWS_31343,0
NEWS_31344,4
NEWS_31345,0
NEWS_31346,0
NEWS_31347,2
NEWS_31348,4
NEWS_31349,0
NEWS_31350,4
NEWS_31351,5
NEWS_31352,3
NEWS_31353,0
NEWS_31354,5
NEWS_31355,4
NEWS_31356,0
NEWS_31357,3
NEWS_31358,2
NEWS_31359,0
NEWS_31360,5
NEWS_31361,0
NEWS_31362,4
NEWS_31363,4
NEWS_31364,5
NEWS_31365,0
NEWS_31366,1
NEWS_31367,5
NEWS_31368,2
NEWS_31369,3
NEWS_31370,4
NEWS_31371,2
NEWS_31372,3
NEWS_31373,3
NEWS_31374,3
NEWS_31375,1
NEWS_31376,1
NEWS_31377,1
NEWS_31378,3
NEWS_31379,1
NEWS_31380,1
NEWS_31381,1
NEWS_31382,5
NEWS_31383,0
NEWS_31384,4
NEWS_31385,2
NEWS_31386,1
NEWS_31387,3
NEWS_31388,1
NEWS_31389,2
NEWS_31390,1
NEWS_31391,1
NEWS_31392,4
NEWS_31393,1
NEWS_31394,3
NEWS_31395,5
NEWS_31396,0
NEWS_31397,4
NEWS_31398,0
NEWS_31399,1
NEWS_31400,3
NEWS_31401,1
NEWS_31402,3
NEWS_31403,0
NEWS_31404,0
NEWS_31405,4
NEWS_31406,5
NEWS_31407,3
NEWS_31408,1
NEWS_31409,5
NEWS_31410,4
NEWS_31411,5
NEWS_31412,4
NEWS_31413,1
NEWS_31414,0
NEWS_31415,1
NEWS_31416,1
NEWS_31417,3
NEWS_31418,3
NEWS_31419,1
NEWS_31420,3
NEWS_31421,4
NEWS_31422,4
NEWS_31423,0
NEWS_31424,4
NEWS_31425,0
NEWS_31426,2
NEWS_31427,0
NEWS_31428,0
NEWS_31429,3
NEWS_31430,4
NEWS_31431,5
NEWS_31432,4
NEWS_31433,4
NEWS_31434,2
NEWS_31435,1
NEWS_31436,1
NEWS_31437,1
NEWS_31438,1
NEWS_31439,2
NEWS_31440,1
NEWS_31441,3
NEWS_31442,1
NEWS_31443,1
NEWS_31444,4
NEWS_31445,0
NEWS_31446,1
NEWS_31447,3
NEWS_31448,1
NEWS_31449,1
NEWS_31450,5
NEWS_31451,1
NEWS_31452,1
NEWS_31453,1
NEWS_31454,4
NEWS_31455,3
NEWS_31456,1
NEWS_31457,2
NEWS_31458,4
NEWS_31459,5
NEWS_31460,3
NEWS_31461,1
NEWS_31462,1
NEWS_31463,4
NEWS_31464,0
NEWS_31465,2
NEWS_31466,2
NEWS_31467,3
NEWS_31468,3
NEWS_31469,1
NEWS_31470,3
NEWS_31471,3
NEWS_31472,1
NEWS_31473,1
NEWS_31474,1
NEWS_31475,1
NEWS_31476,2
NEWS_31477,3
NEWS_31478,1
NEWS_31479,1
NEWS_31480,3
NEWS_31481,0
NEWS_31482,0
NEWS_31483,1
NEWS_31484,4
NEWS_31485,1
NEWS_31486,4
NEWS_31487,2
NEWS_31488,2
NEWS_31489,3
NEWS_31490,3
NEWS_31491,1
NEWS_31492,1
NEWS_31493,0
NEWS_31494,1
NEWS_31495,4
NEWS_31496,1
NEWS_31497,5
NEWS_31498,2
NEWS_31499,1
NEWS_31500,4
NEWS_31501,2
NEWS_31502,1
NEWS_31503,3
NEWS_31504,5
NEWS_31505,0
NEWS_31506,3
NEWS_31507,3
NEWS_31508,0
NEWS_31509,4
NEWS_31510,3
NEWS_31511,4
NEWS_31512,1
NEWS_31513,0
NEWS_31514,0
NEWS_31515,0
NEWS_31516,2
NEWS_31517,3
NEWS_31518,3
NEWS_31519,1
NEWS_31520,3
NEWS_31521,4
NEWS_31522,3
NEWS_31523,4
NEWS_31524,4
NEWS_31525,2
NEWS_31526,4
NEWS_31527,1
NEWS_31528,0
NEWS_31529,0
NEWS_31530,2
NEWS_31531,2
NEWS_31532,3
NEWS_31533,5
NEWS_31534,3
NEWS_31535,5
NEWS_31536,1
NEWS_31537,1
NEWS_31538,3
NEWS_31539,0
NEWS_31540,1
NEWS_31541,2
NEWS_31542,1
NEWS_31543,2
NEWS_31544,1
NEWS_31545,3
NEWS_31546,1
NEWS_31547,1
NEWS_31548,1
NEWS_31549,1
NEWS_31550,0
NEWS_31551,1
NEWS_31552,3
NEWS_31553,1
NEWS_31554,3
NEWS_31555,4
NEWS_31556,4
NEWS_31557,1
NEWS_31558,1
NEWS_31559,2
NEWS_31560,3
NEWS_31561,4
NEWS_31562,0
NEWS_31563,4
NEWS_31564,1
NEWS_31565,1
NEWS_31566,1
NEWS_31567,1
NEWS_31568,0
NEWS_31569,5
NEWS_31570,1
NEWS_31571,2
NEWS_31572,4
NEWS_31573,2
NEWS_31574,0
NEWS_31575,5
NEWS_31576,3
NEWS_31577,1
NEWS_31578,1
NEWS_31579,1
NEWS_31580,1
NEWS_31581,0
NEWS_31582,1
NEWS_31583,3
NEWS_31584,0
NEWS_31585,4
NEWS_31586,3
NEWS_31587,5
NEWS_31588,3
NEWS_31589,1
NEWS_31590,1
NEWS_31591,4
NEWS_31592,2
NEWS_31593,1
NEWS_31594,2
NEWS_31595,0
NEWS_31596,1
NEWS_31597,3
NEWS_31598,4
NEWS_31599,4
NEWS_31600,1
NEWS_31601,3
NEWS_31602,5
NEWS_31603,3
NEWS_31604,2
NEWS_31605,1
NEWS_31606,0
NEWS_31607,3
NEWS_31608,3
NEWS_31609,1
NEWS_31610,3
NEWS_31611,4
NEWS_31612,3
NEWS_31613,5
NEWS_31614,2
NEWS_31615,0
NEWS_31616,2
NEWS_31617,4
NEWS_31618,1
NEWS_31619,1
NEWS_31620,1
NEWS_31621,0
NEWS_31622,4
NEWS_31623,4
NEWS_31624,1
NEWS_31625,1
NEWS_31626,3
NEWS_31627,3
NEWS_31628,1
NEWS_31629,2
NEWS_31630,1
NEWS_31631,0
NEWS_31632,3
NEWS_31633,0
NEWS_31634,1
NEWS_31635,1
NEWS_31636,1
NEWS_31637,0
NEWS_31638,1
NEWS_31639,4
NEWS_31640,3
NEWS_31641,3
NEWS_31642,2
NEWS_31643,3
NEWS_31644,0
NEWS_31645,3
NEWS_31646,4
NEWS_31647,1
NEWS_31648,4
NEWS_31649,4
NEWS_31650,2
NEWS_31651,1
NEWS_31652,5
NEWS_31653,1
NEWS_31654,1
NEWS_31655,5
NEWS_31656,4
NEWS_31657,0
NEWS_31658,1
NEWS_31659,1
NEWS_31660,3
NEWS_31661,4
NEWS_31662,0
NEWS_31663,4
NEWS_31664,1
NEWS_31665,1
NEWS_31666,0
NEWS_31667,3
NEWS_31668,4
NEWS_31669,0
NEWS_31670,2
NEWS_31671,4
NEWS_31672,4
NEWS_31673,1
NEWS_31674,0
NEWS_31675,1
NEWS_31676,3
NEWS_31677,4
NEWS_31678,4
NEWS_31679,1
NEWS_31680,5
NEWS_31681,4
NEWS_31682,1
NEWS_31683,3
NEWS_31684,5
NEWS_31685,0
NEWS_31686,1
NEWS_31687,4
NEWS_31688,4
NEWS_31689,1
NEWS_31690,1
NEWS_31691,4
NEWS_31692,4
NEWS_31693,2
NEWS_31694,3
NEWS_31695,4
NEWS_31696,3
NEWS_31697,5
NEWS_31698,5
NEWS_31699,0
NEWS_31700,3
NEWS_31701,1
NEWS_31702,1
NEWS_31703,3
NEWS_31704,1
NEWS_31705,1
NEWS_31706,2
NEWS_31707,2
NEWS_31708,0
NEWS_31709,1
NEWS_31710,2
NEWS_31711,1
NEWS_31712,4
NEWS_31713,3
NEWS_31714,0
NEWS_31715,1
NEWS_31716,3
NEWS_31717,4
NEWS_31718,1
NEWS_31719,3
NEWS_31720,1
NEWS_31721,3
NEWS_31722,1
NEWS_31723,4
NEWS_31724,3
NEWS_31725,1
NEWS_31726,2
NEWS_31727,3
NEWS_31728,2
NEWS_31729,1
NEWS_31730,1
NEWS_31731,1
NEWS_31732,1
NEWS_31733,3
NEWS_31734,1
NEWS_31735,3
NEWS_31736,1
NEWS_31737,4
NEWS_31738,0
NEWS_31739,1
NEWS_31740,1
NEWS_31741,4
NEWS_31742,0
NEWS_31743,4
NEWS_31744,3
NEWS_31745,4
NEWS_31746,4
NEWS_31747,1
NEWS_31748,0
NEWS_31749,3
NEWS_31750,4
NEWS_31751,3
NEWS_31752,1
NEWS_31753,1
NEWS_31754,4
NEWS_31755,5
NEWS_31756,3
NEWS_31757,1
NEWS_31758,4
NEWS_31759,1
NEWS_31760,4
NEWS_31761,0
NEWS_31762,1
NEWS_31763,3
NEWS_31764,5
NEWS_31765,1
NEWS_31766,3
NEWS_31767,3
NEWS_31768,1
NEWS_31769,4
NEWS_31770,1
NEWS_31771,3
NEWS_31772,2
NEWS_31773,1
NEWS_31774,1
NEWS_31775,3
NEWS_31776,4
NEWS_31777,4
NEWS_31778,4
NEWS_31779,1
NEWS_31780,3
NEWS_31781,0
NEWS_31782,3
NEWS_31783,4
NEWS_31784,2
NEWS_31785,3
NEWS_31786,3
NEWS_31787,0
NEWS_31788,1
NEWS_31789,3
NEWS_31790,2
NEWS_31791,4
NEWS_31792,1
NEWS_31793,4
NEWS_31794,1
NEWS_31795,2
NEWS_31796,1
NEWS_31797,4
NEWS_31798,2
NEWS_31799,1
NEWS_31800,2
NEWS_31801,4
NEWS_31802,3
NEWS_31803,0
NEWS_31804,2
NEWS_31805,2
NEWS_31806,2
NEWS_31807,5
NEWS_31808,1
NEWS_31809,3
NEWS_31810,1
NEWS_31811,1
NEWS_31812,3
NEWS_31813,0
NEWS_31814,1
NEWS_31815,1
NEWS_31816,5
NEWS_31817,4
NEWS_31818,1
NEWS_31819,4
NEWS_31820,1
NEWS_31821,2
NEWS_31822,2
NEWS_31823,4
NEWS_31824,4
NEWS_31825,4
NEWS_31826,4
NEWS_31827,1
NEWS_31828,1
NEWS_31829,1
NEWS_31830,1
NEWS_31831,2
NEWS_31832,1
NEWS_31833,3
NEWS_31834,1
NEWS_31835,3
NEWS_31836,4
NEWS_31837,3
NEWS_31838,1
NEWS_31839,4
NEWS_31840,1
NEWS_31841,4
NEWS_31842,3
NEWS_31843,3
NEWS_31844,4
NEWS_31845,5
NEWS_31846,3
NEWS_31847,1
NEWS_31848,4
NEWS_31849,1
NEWS_31850,4
NEWS_31851,4
NEWS_31852,0
NEWS_31853,3
NEWS_31854,3
NEWS_31855,2
NEWS_31856,1
NEWS_31857,1
NEWS_31858,1
NEWS_31859,2
NEWS_31860,5
NEWS_31861,1
NEWS_31862,1
NEWS_31863,1
NEWS_31864,1
NEWS_31865,5
NEWS_31866,4
NEWS_31867,3
NEWS_31868,2
NEWS_31869,3
NEWS_31870,3
NEWS_31871,0
NEWS_31872,3
NEWS_31873,5
NEWS_31874,2
NEWS_31875,3
NEWS_31876,1
NEWS_31877,5
NEWS_31878,3
NEWS_31879,3
NEWS_31880,1
NEWS_31881,0
NEWS_31882,1
NEWS_31883,1
NEWS_31884,5
NEWS_31885,2
NEWS_31886,0
NEWS_31887,3
NEWS_31888,4
NEWS_31889,4
NEWS_31890,4
NEWS_31891,2
NEWS_31892,2
NEWS_31893,5
NEWS_31894,4
NEWS_31895,0
NEWS_31896,0
NEWS_31897,3
NEWS_31898,1
NEWS_31899,0
NEWS_31900,4
NEWS_31901,5
NEWS_31902,0
NEWS_31903,1
NEWS_31904,1
NEWS_31905,4
NEWS_31906,1
NEWS_31907,1
NEWS_31908,1
NEWS_31909,1
NEWS_31910,1
NEWS_31911,2
NEWS_31912,1
NEWS_31913,1
NEWS_31914,1
NEWS_31915,5
NEWS_31916,3
NEWS_31917,4
NEWS_31918,0
NEWS_31919,2
NEWS_31920,4
NEWS_31921,1
NEWS_31922,3
NEWS_31923,3
NEWS_31924,4
NEWS_31925,3
NEWS_31926,2
NEWS_31927,1
NEWS_31928,1
NEWS_31929,0
NEWS_31930,1
NEWS_31931,5
NEWS_31932,3
NEWS_31933,0
NEWS_31934,2
NEWS_31935,3
NEWS_31936,4
NEWS_31937,2
NEWS_31938,1
NEWS_31939,4
NEWS_31940,0
NEWS_31941,1
NEWS_31942,1
NEWS_31943,4
NEWS_31944,2
NEWS_31945,1
NEWS_31946,1
NEWS_31947,4
NEWS_31948,5
NEWS_31949,4
NEWS_31950,1
NEWS_31951,4
NEWS_31952,4
NEWS_31953,4
NEWS_31954,0
NEWS_31955,3
NEWS_31956,4
NEWS_31957,0
NEWS_31958,2
NEWS_31959,5
NEWS_31960,4
NEWS_31961,0
NEWS_31962,3
NEWS_31963,0
NEWS_31964,2
NEWS_31965,4
NEWS_31966,3
NEWS_31967,2
NEWS_31968,5
NEWS_31969,4
NEWS_31970,1
NEWS_31971,2
NEWS_31972,3
NEWS_31973,0
NEWS_31974,3
NEWS_31975,1
NEWS_31976,0
NEWS_31977,4
NEWS_31978,4
NEWS_31979,1
NEWS_31980,3
NEWS_31981,2
NEWS_31982,1
NEWS_31983,0
NEWS_31984,3
NEWS_31985,2
NEWS_31986,1
NEWS_31987,0
NEWS_31988,2
NEWS_31989,5
NEWS_31990,1
NEWS_31991,1
NEWS_31992,3
NEWS_31993,4
NEWS_31994,2
NEWS_31995,1
NEWS_31996,2
NEWS_31997,4
NEWS_31998,2
NEWS_31999,4
NEWS_32000,2
NEWS_32001,4
NEWS_32002,3
NEWS_32003,1
NEWS_32004,5
NEWS_32005,2
NEWS_32006,1
NEWS_32007,1
NEWS_32008,2
NEWS_32009,4
NEWS_32010,3
NEWS_32011,3
NEWS_32012,3
NEWS_32013,3
NEWS_32014,1
NEWS_32015,1
NEWS_32016,5
NEWS_32017,4
NEWS_32018,4
NEWS_32019,1
NEWS_32020,3
NEWS_32021,1
NEWS_32022,1
NEWS_32023,2
NEWS_32024,4
NEWS_32025,4
NEWS_32026,1
NEWS_32027,1
NEWS_32028,1
NEWS_32029,2
NEWS_32030,3
NEWS_32031,2
NEWS_32032,4
NEWS_32033,1
NEWS_32034,3
NEWS_32035,0
NEWS_32036,3
NEWS_32037,0
NEWS_32038,3
NEWS_32039,2
NEWS_32040,5
NEWS_32041,0
NEWS_32042,1
NEWS_32043,5
NEWS_32044,5
NEWS_32045,1
NEWS_32046,2
NEWS_32047,3
NEWS_32048,3
NEWS_32049,3
NEWS_32050,1
NEWS_32051,1
NEWS_32052,1
NEWS_32053,0
NEWS_32054,4
NEWS_32055,1
NEWS_32056,1
NEWS_32057,4
NEWS_32058,0
NEWS_32059,1
NEWS_32060,2
NEWS_32061,0
NEWS_32062,2
NEWS_32063,1
NEWS_32064,5
NEWS_32065,1
NEWS_32066,3
NEWS_32067,3
NEWS_32068,5
NEWS_32069,3
NEWS_32070,3
NEWS_32071,1
NEWS_32072,5
NEWS_32073,1
NEWS_32074,4
NEWS_32075,4
NEWS_32076,5
NEWS_32077,1
NEWS_32078,3
NEWS_32079,5
NEWS_32080,1
NEWS_32081,1
NEWS_32082,1
NEWS_32083,3
NEWS_32084,4
NEWS_32085,0
NEWS_32086,0
NEWS_32087,0
NEWS_32088,1
NEWS_32089,1
NEWS_32090,0
NEWS_32091,1
NEWS_32092,0
NEWS_32093,4
NEWS_32094,3
NEWS_32095,2
NEWS_32096,1
NEWS_32097,3
NEWS_32098,1
NEWS_32099,1
NEWS_32100,4
NEWS_32101,1
NEWS_32102,0
NEWS_32103,0
NEWS_32104,4
NEWS_32105,2
NEWS_32106,1
NEWS_32107,2
NEWS_32108,1
NEWS_32109,1
NEWS_32110,3
NEWS_32111,0
NEWS_32112,1
NEWS_32113,4
NEWS_32114,0
NEWS_32115,4
NEWS_32116,3
NEWS_32117,1
NEWS_32118,3
NEWS_32119,0
NEWS_32120,4
NEWS_32121,1
NEWS_32122,3
NEWS_32123,0
NEWS_32124,3
NEWS_32125,4
NEWS_32126,3
NEWS_32127,3
NEWS_32128,1
NEWS_32129,1
NEWS_32130,1
NEWS_32131,3
NEWS_32132,1
NEWS_32133,4
NEWS_32134,0
NEWS_32135,0
NEWS_32136,2
NEWS_32137,1
NEWS_32138,2
NEWS_32139,1
NEWS_32140,4
NEWS_32141,0
NEWS_32142,1
NEWS_32143,2
NEWS_32144,0
NEWS_32145,2
NEWS_32146,4
NEWS_32147,1
NEWS_32148,0
NEWS_32149,3
NEWS_32150,0
NEWS_32151,3
NEWS_32152,1
NEWS_32153,3
NEWS_32154,3
NEWS_32155,5
NEWS_32156,2
NEWS_32157,3
NEWS_32158,4
NEWS_32159,3
NEWS_32160,1
NEWS_32161,4
NEWS_32162,2
NEWS_32163,1
NEWS_32164,1
NEWS_32165,4
NEWS_32166,1
NEWS_32167,5
NEWS_32168,0
NEWS_32169,1
NEWS_32170,0
NEWS_32171,1
NEWS_32172,1
NEWS_32173,4
NEWS_32174,0
NEWS_32175,3
NEWS_32176,0
NEWS_32177,2
NEWS_32178,1
NEWS_32179,1
NEWS_32180,2
NEWS_32181,1
NEWS_32182,3
NEWS_32183,2
NEWS_32184,4
NEWS_32185,0
NEWS_32186,4
NEWS_32187,1
NEWS_32188,4
NEWS_32189,1
NEWS_32190,4
NEWS_32191,3
NEWS_32192,0
NEWS_32193,4
NEWS_32194,1
NEWS_32195,5
NEWS_32196,4
NEWS_32197,3
NEWS_32198,4
NEWS_32199,1
NEWS_32200,0
NEWS_32201,4
NEWS_32202,2
NEWS_32203,3
NEWS_32204,1
NEWS_32205,1
NEWS_32206,2
NEWS_32207,0
NEWS_32208,5
NEWS_32209,2
NEWS_32210,1
NEWS_32211,0
NEWS_32212,4
NEWS_32213,0
NEWS_32214,0
NEWS_32215,0
NEWS_32216,2
NEWS_32217,4
NEWS_32218,1
NEWS_32219,2
NEWS_32220,5
NEWS_32221,0
NEWS_32222,1
NEWS_32223,5
NEWS_32224,2
NEWS_32225,1
NEWS_32226,4
NEWS_32227,4
NEWS_32228,2
NEWS_32229,3
NEWS_32230,2
NEWS_32231,4
NEWS_32232,3
NEWS_32233,1
NEWS_32234,5
NEWS_32235,1
NEWS_32236,4
NEWS_32237,1
NEWS_32238,1
NEWS_32239,0
NEWS_32240,5
NEWS_32241,3
NEWS_32242,0
NEWS_32243,4
NEWS_32244,5
NEWS_32245,3
NEWS_32246,2
NEWS_32247,4
NEWS_32248,1
NEWS_32249,4
NEWS_32250,1
NEWS_32251,0
NEWS_32252,0
NEWS_32253,1
NEWS_32254,1
NEWS_32255,1
NEWS_32256,1
NEWS_32257,3
NEWS_32258,0
NEWS_32259,0
NEWS_32260,1
NEWS_32261,4
NEWS_32262,3
NEWS_32263,4
NEWS_32264,1
NEWS_32265,3
NEWS_32266,2
NEWS_32267,4
NEWS_32268,1
NEWS_32269,3
NEWS_32270,5
NEWS_32271,1
NEWS_32272,1
NEWS_32273,5
NEWS_32274,0
NEWS_32275,1
NEWS_32276,1
NEWS_32277,2
NEWS_32278,1
NEWS_32279,0
NEWS_32280,1
NEWS_32281,1
NEWS_32282,1
NEWS_32283,1
NEWS_32284,1
NEWS_32285,2
NEWS_32286,1
NEWS_32287,5
NEWS_32288,1
NEWS_32289,0
NEWS_32290,1
NEWS_32291,4
NEWS_32292,2
NEWS_32293,1
NEWS_32294,1
NEWS_32295,2
NEWS_32296,1
NEWS_32297,3
NEWS_32298,4
NEWS_32299,4
NEWS_32300,1
NEWS_32301,3
NEWS_32302,1
NEWS_32303,1
NEWS_32304,3
NEWS_32305,2
NEWS_32306,4
NEWS_32307,4
NEWS_32308,4
NEWS_32309,4
NEWS_32310,5
NEWS_32311,1
NEWS_32312,3
NEWS_32313,3
NEWS_32314,4
NEWS_32315,4
NEWS_32316,0
NEWS_32317,4
NEWS_32318,4
NEWS_32319,4
NEWS_32320,3
NEWS_32321,4
NEWS_32322,1
NEWS_32323,4
NEWS_32324,4
NEWS_32325,4
NEWS_32326,1
NEWS_32327,1
NEWS_32328,3
NEWS_32329,5
NEWS_32330,1
NEWS_32331,3
NEWS_32332,4
NEWS_32333,1
NEWS_32334,1
NEWS_32335,3
NEWS_32336,3
NEWS_32337,1
NEWS_32338,3
NEWS_32339,2
NEWS_32340,4
NEWS_32341,3
NEWS_32342,1
NEWS_32343,0
NEWS_32344,1
NEWS_32345,1
NEWS_32346,2
NEWS_32347,1
NEWS_32348,3
NEWS_32349,4
NEWS_32350,3
NEWS_32351,5
NEWS_32352,2
NEWS_32353,4
NEWS_32354,1
NEWS_32355,4
NEWS_32356,1
NEWS_32357,1
NEWS_32358,3
NEWS_32359,0
NEWS_32360,3
NEWS_32361,2
NEWS_32362,1
NEWS_32363,4
NEWS_32364,4
NEWS_32365,1
NEWS_32366,4
NEWS_32367,4
NEWS_32368,1
NEWS_32369,4
NEWS_32370,2
NEWS_32371,4
NEWS_32372,4
NEWS_32373,5
NEWS_32374,4
NEWS_32375,0
NEWS_32376,0
NEWS_32377,4
NEWS_32378,1
NEWS_32379,4
NEWS_32380,4
NEWS_32381,1
NEWS_32382,0
NEWS_32383,0
NEWS_32384,0
NEWS_32385,0
NEWS_32386,5
NEWS_32387,1
NEWS_32388,4
NEWS_32389,3
NEWS_32390,4
NEWS_32391,4
NEWS_32392,0
NEWS_32393,3
NEWS_32394,2
NEWS_32395,2
NEWS_32396,1
NEWS_32397,4
NEWS_32398,4
NEWS_32399,1
NEWS_32400,3
NEWS_32401,1
NEWS_32402,1
NEWS_32403,1
NEWS_32404,5
NEWS_32405,0
NEWS_32406,3
NEWS_32407,4
NEWS_32408,4
NEWS_32409,3
NEWS_32410,3
NEWS_32411,3
NEWS_32412,1
NEWS_32413,3
NEWS_32414,1
NEWS_32415,3
NEWS_32416,0
NEWS_32417,3
NEWS_32418,0
NEWS_32419,4
NEWS_32420,3
NEWS_32421,4
NEWS_32422,0
NEWS_32423,0
NEWS_32424,1
NEWS_32425,1
NEWS_32426,4
NEWS_32427,2
NEWS_32428,4
NEWS_32429,1
NEWS_32430,4
NEWS_32431,0
NEWS_32432,1
NEWS_32433,1
NEWS_32434,1
NEWS_32435,4
NEWS_32436,3
NEWS_32437,1
NEWS_32438,1
NEWS_32439,3
NEWS_32440,4
NEWS_32441,1
NEWS_32442,3
NEWS_32443,1
NEWS_32444,0
NEWS_32445,2
NEWS_32446,3
NEWS_32447,2
NEWS_32448,1
NEWS_32449,2
NEWS_32450,1
NEWS_32451,1
NEWS_32452,4
NEWS_32453,3
NEWS_32454,4
NEWS_32455,4
NEWS_32456,0
NEWS_32457,0
NEWS_32458,0
NEWS_32459,0
NEWS_32460,4
NEWS_32461,3
NEWS_32462,1
NEWS_32463,3
NEWS_32464,1
NEWS_32465,1
NEWS_32466,1
NEWS_32467,1
NEWS_32468,1
NEWS_32469,4
NEWS_32470,1
NEWS_32471,0
NEWS_32472,3
NEWS_32473,1
NEWS_32474,1
NEWS_32475,1
NEWS_32476,2
NEWS_32477,0
NEWS_32478,1
NEWS_32479,3
NEWS_32480,5
NEWS_32481,1
NEWS_32482,4
NEWS_32483,4
NEWS_32484,1
NEWS_32485,1
NEWS_32486,5
NEWS_32487,4
NEWS_32488,2
NEWS_32489,2
NEWS_32490,2
NEWS_32491,3
NEWS_32492,3
NEWS_32493,3
NEWS_32494,1
NEWS_32495,1
NEWS_32496,1
NEWS_32497,0
NEWS_32498,1
NEWS_32499,1
NEWS_32500,3
NEWS_32501,1
NEWS_32502,2
NEWS_32503,5
NEWS_32504,0
NEWS_32505,5
NEWS_32506,1
NEWS_32507,2
NEWS_32508,0
NEWS_32509,2
NEWS_32510,2
NEWS_32511,4
NEWS_32512,3
NEWS_32513,3
NEWS_32514,1
NEWS_32515,5
NEWS_32516,1
NEWS_32517,1
NEWS_32518,1
NEWS_32519,3
NEWS_32520,1
NEWS_32521,2
NEWS_32522,2
NEWS_32523,1
NEWS_32524,1
NEWS_32525,1
NEWS_32526,1
NEWS_32527,5
NEWS_32528,1
NEWS_32529,1
NEWS_32530,2
NEWS_32531,2
NEWS_32532,0
NEWS_32533,4
NEWS_32534,1
NEWS_32535,3
NEWS_32536,5
NEWS_32537,0
NEWS_32538,1
NEWS_32539,1
NEWS_32540,0
NEWS_32541,5
NEWS_32542,0
NEWS_32543,3
NEWS_32544,2
NEWS_32545,1
NEWS_32546,4
NEWS_32547,2
NEWS_32548,1
NEWS_32549,2
NEWS_32550,1
NEWS_32551,0
NEWS_32552,0
NEWS_32553,4
NEWS_32554,1
NEWS_32555,0
NEWS_32556,0
NEWS_32557,0
NEWS_32558,4
NEWS_32559,5
NEWS_32560,3
NEWS_32561,3
NEWS_32562,4
NEWS_32563,2
NEWS_32564,1
NEWS_32565,4
NEWS_32566,5
NEWS_32567,0
NEWS_32568,1
NEWS_32569,0
NEWS_32570,3
NEWS_32571,2
NEWS_32572,4
NEWS_32573,4
NEWS_32574,3
NEWS_32575,0
NEWS_32576,2
NEWS_32577,5
NEWS_32578,1
NEWS_32579,0
NEWS_32580,1
NEWS_32581,3
NEWS_32582,2
NEWS_32583,3
NEWS_32584,1
NEWS_32585,3
NEWS_32586,3
NEWS_32587,2
NEWS_32588,1
NEWS_32589,2
NEWS_32590,4
NEWS_32591,2
NEWS_32592,1
NEWS_32593,2
NEWS_32594,3
NEWS_32595,0
NEWS_32596,2
NEWS_32597,4
NEWS_32598,0
NEWS_32599,1
NEWS_32600,4
NEWS_32601,4
NEWS_32602,4
NEWS_32603,1
NEWS_32604,4
NEWS_32605,1
NEWS_32606,1
NEWS_32607,2
NEWS_32608,3
NEWS_32609,0
NEWS_32610,0
NEWS_32611,0
NEWS_32612,1
NEWS_32613,1
NEWS_32614,3
NEWS_32615,5
NEWS_32616,1
NEWS_32617,5
NEWS_32618,2
NEWS_32619,0
NEWS_32620,4
NEWS_32621,4
NEWS_32622,4
NEWS_32623,4
NEWS_32624,5
NEWS_32625,3
NEWS_32626,1
NEWS_32627,3
NEWS_32628,1
NEWS_32629,1
NEWS_32630,0
NEWS_32631,3
NEWS_32632,5
NEWS_32633,5
NEWS_32634,0
NEWS_32635,1
NEWS_32636,1
NEWS_32637,5
NEWS_32638,1
NEWS_32639,4
NEWS_32640,3
NEWS_32641,1
NEWS_32642,1
NEWS_32643,4
NEWS_32644,1
NEWS_32645,0
NEWS_32646,0
NEWS_32647,1
NEWS_32648,4
NEWS_32649,1
NEWS_32650,4
NEWS_32651,0
NEWS_32652,0
NEWS_32653,4
NEWS_32654,1
NEWS_32655,3
NEWS_32656,0
NEWS_32657,2
NEWS_32658,4
NEWS_32659,3
NEWS_32660,2
NEWS_32661,1
NEWS_32662,1
NEWS_32663,0
NEWS_32664,1
NEWS_32665,3
NEWS_32666,0
NEWS_32667,1
NEWS_32668,1
NEWS_32669,1
NEWS_32670,2
NEWS_32671,1
NEWS_32672,2
NEWS_32673,4
NEWS_32674,4
NEWS_32675,1
NEWS_32676,0
NEWS_32677,4
NEWS_32678,1
NEWS_32679,4
NEWS_32680,1
NEWS_32681,0
NEWS_32682,3
NEWS_32683,4
NEWS_32684,3
NEWS_32685,1
NEWS_32686,2
